Knot;Braid length;HOMFLY homology;Elapsed time;Bigint
13_6738;14;t^2q^{-2} + t + 2tq^{-4}a^2 + q^2 + 4q^{-2}a^2 + q^{-6}a^4 + 5t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + 4t^{-2}q^2a^2 + 5t^{-2}q^{-2}a^4 + 2t^{-3}q^4a^2 + 6t^{-3}a^4 + t^{-3}q^{-4}a^6 + 5t^{-4}q^2a^4 + 2t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + 3t^{-5}a^6 + t^{-6}q^6a^4 + 2t^{-6}q^2a^6 + t^{-7}q^4a^6;27:17.72;True
13_6739;13;t^3q^{-2}a^{-2} + 2t^2a^{-2} + t^2q^{-4} + tq^2a^{-2} + 2tq^{-2} + tq^{-4} + 3 + q^{-2} + q^{-6}a^2 + 2t^{-1}q^2 + t^{-1} + t^{-1}q^{-2}a^2 + t^{-1}q^{-4}a^2 + t^{-2}q^4 + t^{-2}q^2 + 2t^{-2}a^2 + 2t^{-2}q^{-2}a^2 + t^{-3}q^4 + t^{-3}q^2a^2 + 2t^{-3}a^2 + t^{-3}q^{-4}a^4 + 2t^{-4}q^2a^2 + t^{-4}q^{-2}a^4 + t^{-5}q^4a^2 + t^{-5}a^4 + t^{-6}q^6a^2 + t^{-6}q^2a^4 + t^{-7}q^4a^4;15:25.04;True
13_6740;14;q^{-4}a^4 + 2t^{-1}q^{-2}a^4 + 3t^{-2}a^4 + 3t^{-2}q^{-4}a^6 + 2t^{-3}q^2a^4 + 6t^{-3}q^{-2}a^6 + t^{-3}q^{-6}a^8 + t^{-4}q^4a^4 + 7t^{-4}a^6 + 3t^{-4}q^{-4}a^8 + 6t^{-5}q^2a^6 + 7t^{-5}q^{-2}a^8 + 3t^{-6}q^4a^6 + 8t^{-6}a^8 + 2t^{-6}q^{-4}a^{10} + 7t^{-7}q^2a^8 + 3t^{-7}q^{-2}a^{10} + 3t^{-8}q^4a^8 + 5t^{-8}a^{10} + t^{-9}q^6a^8 + 3t^{-9}q^2a^{10} + t^{-9}q^{-2}a^{12} + 2t^{-10}q^4a^{10} + t^{-11}q^2a^{12};1:30.40;False
13_6741;14;t^2a^{-2} + tq^{-2} + 2 + q^{-4}a^2 + t^{-1}q^2 + 3t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + 4t^{-2}a^2 + 2t^{-2}q^{-4}a^4 + 3t^{-3}q^2a^2 + 4t^{-3}q^{-2}a^4 + t^{-4}q^4a^2 + 5t^{-4}a^4 + t^{-4}q^{-4}a^6 + 4t^{-5}q^2a^4 + 2t^{-5}q^{-2}a^6 + 2t^{-6}q^4a^4 + 3t^{-6}a^6 + t^{-7}q^6a^4 + 2t^{-7}q^2a^6 + t^{-8}q^4a^6;1:24:00;True
13_6742;14;t^4q^{-4}a^{-2} + t^3q^{-2}a^{-2} + t^3q^{-6} + 2t^2a^{-2} + t^2q^{-4} + tq^2a^{-2} + 3tq^{-2} + q^4a^{-2} + 3 + q^{-2} + q^{-4}a^2 + 3t^{-1}q^2 + t^{-1} + t^{-1}q^{-2}a^2 + t^{-1}q^{-4}a^2 + t^{-2}q^4 + t^{-2}q^2 + 2t^{-2}a^2 + t^{-2}q^{-2}a^2 + t^{-3}q^6 + t^{-3}q^2a^2 + 2t^{-3}a^2 + t^{-4}q^4a^2 + t^{-4}q^2a^2 + t^{-4}q^{-2}a^4 + t^{-5}q^4a^2 + t^{-5}a^4 + t^{-6}q^2a^4;9:53.14;False
13_6743;14;t^2a^{-2} + 2tq^{-2} + 3 + 2q^{-4}a^2 + 2t^{-1}q^2 + 4t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + 6t^{-2}a^2 + 2t^{-2}q^{-4}a^4 + 4t^{-3}q^2a^2 + 5t^{-3}q^{-2}a^4 + 2t^{-4}q^4a^2 + 6t^{-4}a^4 + t^{-4}q^{-4}a^6 + 5t^{-5}q^2a^4 + 2t^{-5}q^{-2}a^6 + 2t^{-6}q^4a^4 + 3t^{-6}a^6 + t^{-7}q^6a^4 + 2t^{-7}q^2a^6 + t^{-8}q^4a^6;1:13:23;True
13_6744;14;t^5q^{-6}a^{-2} + t^4a^{-4} + 3t^4q^{-4}a^{-2} + t^4q^{-8} + 7t^3q^{-2}a^{-2} + 3t^3q^{-6} + 8t^2a^{-2} + 8t^2q^{-4} + 7tq^2a^{-2} + 12tq^{-2} + 2tq^{-6}a^2 + 3q^4a^{-2} + 16 + 4q^{-4}a^2 + t^{-1}q^6a^{-2} + 12t^{-1}q^2 + 9t^{-1}q^{-2}a^2 + 8t^{-2}q^4 + 10t^{-2}a^2 + t^{-2}q^{-4}a^4 + 3t^{-3}q^6 + 9t^{-3}q^2a^2 + t^{-3}q^{-2}a^4 + t^{-4}q^8 + 4t^{-4}q^4a^2 + 2t^{-4}a^4 + 2t^{-5}q^6a^2 + t^{-5}q^2a^4 + t^{-6}q^4a^4;10:26.24;False
13_6745;14;t^4q^{-4} + t^3q^{-2} + 2t^3q^{-6}a^2 + t^2 + 4t^2q^{-4}a^2 + t^2q^{-8}a^4 + tq^2 + 5tq^{-2}a^2 + 3tq^{-6}a^4 + q^4 + 5a^2 + 6q^{-4}a^4 + 5t^{-1}q^2a^2 + t^{-1}a^2 + 7t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + 4t^{-2}q^4a^2 + 8t^{-2}a^4 + 2t^{-2}q^{-2}a^4 + 3t^{-2}q^{-4}a^6 + 2t^{-3}q^6a^2 + 7t^{-3}q^2a^4 + 3t^{-3}a^4 + 4t^{-3}q^{-2}a^6 + t^{-3}q^{-4}a^6 + 6t^{-4}q^4a^4 + 2t^{-4}q^2a^4 + 3t^{-4}a^6 + 3t^{-4}q^{-2}a^6 + 3t^{-5}q^6a^4 + 4t^{-5}q^2a^6 + 3t^{-5}a^6 + t^{-6}q^8a^4 + 3t^{-6}q^4a^6 + 3t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + t^{-7}q^6a^6 + t^{-7}q^4a^6 + 3t^{-7}a^8 + t^{-8}q^2a^8;44:37.41;True
13_6746;14;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + t^4q^{-6} + 4t^3a^{-2} + 3t^3q^{-4} + 3t^2q^2a^{-2} + 7t^2q^{-2} + tq^4a^{-2} + 8t + 3tq^{-4}a^2 + 7q^2 + 1 + 5q^{-2}a^2 + 3t^{-1}q^4 + 8t^{-1}a^2 + t^{-2}q^6 + 5t^{-2}q^2a^2 + 2t^{-2}q^{-2}a^4 + 3t^{-3}q^4a^2 + 2t^{-3}a^4 + 2t^{-4}q^2a^4;1:09:15;True
13_6747;14;t^3q^{-4} + 4t^2q^{-2} + t^2q^{-6}a^2 + 5t + 5tq^{-4}a^2 + 4q^2 + 11q^{-2}a^2 + q^{-6}a^4 + t^{-1}q^4 + 14t^{-1}a^2 + 5t^{-1}q^{-4}a^4 + 11t^{-2}q^2a^2 + 12t^{-2}q^{-2}a^4 + 5t^{-3}q^4a^2 + 15t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + t^{-4}q^6a^2 + 12t^{-4}q^2a^4 + 5t^{-4}q^{-2}a^6 + 5t^{-5}q^4a^4 + 8t^{-5}a^6 + t^{-6}q^6a^4 + 5t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 2t^{-7}q^4a^6 + t^{-7}a^8 + t^{-8}q^2a^8;3:51.69;False
13_6748;14;t^4q^{-4} + t^3q^{-2} + t^3q^{-6}a^2 + 2t^2 + 2t^2q^{-4}a^2 + tq^2 + 4tq^{-2}a^2 + tq^{-6}a^4 + q^4 + 3a^2 + q^{-2}a^2 + 2q^{-4}a^4 + 4t^{-1}q^2a^2 + t^{-1}a^2 + 3t^{-1}q^{-2}a^4 + 2t^{-2}q^4a^2 + t^{-2}q^2a^2 + 4t^{-2}a^4 + 2t^{-2}q^{-2}a^4 + t^{-2}q^{-4}a^6 + t^{-3}q^6a^2 + 3t^{-3}q^2a^4 + 3t^{-3}a^4 + t^{-3}q^{-2}a^6 + t^{-3}q^{-4}a^6 + 2t^{-4}q^4a^4 + 2t^{-4}q^2a^4 + t^{-4}a^6 + 2t^{-4}q^{-2}a^6 + t^{-5}q^6a^4 + t^{-5}q^2a^6 + 3t^{-5}a^6 + t^{-6}q^4a^6 + 2t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + t^{-7}q^4a^6 + 2t^{-7}a^8 + t^{-8}q^2a^8;4:06.06;False
13_6749;14;2q^{-4}a^4 + 4t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + 6t^{-2}a^4 + 5t^{-2}q^{-4}a^6 + 4t^{-3}q^2a^4 + 12t^{-3}q^{-2}a^6 + t^{-3}q^{-6}a^8 + 2t^{-4}q^4a^4 + 14t^{-4}a^6 + 6t^{-4}q^{-4}a^8 + 12t^{-5}q^2a^6 + 12t^{-5}q^{-2}a^8 + 5t^{-6}q^4a^6 + 16t^{-6}a^8 + 2t^{-6}q^{-4}a^{10} + t^{-7}q^6a^6 + 12t^{-7}q^2a^8 + 6t^{-7}q^{-2}a^{10} + 6t^{-8}q^4a^8 + 8t^{-8}a^{10} + t^{-9}q^6a^8 + 6t^{-9}q^2a^{10} + t^{-9}q^{-2}a^{12} + 2t^{-10}q^4a^{10} + t^{-10}a^{12} + t^{-11}q^2a^{12};1:27.88;False
13_6750;14;t^4q^{-2}a^{-2} + t^3a^{-2} + t^3q^{-4} + t^2q^2a^{-2} + 2t^2q^{-2} + 3t + tq^{-4}a^2 + 2q^2 + 3q^{-2}a^2 + q^{-4}a^2 + t^{-1}q^4 + 3t^{-1}a^2 + 2t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + 3t^{-2}q^2a^2 + 2t^{-2}a^2 + t^{-2}q^{-2}a^4 + 2t^{-2}q^{-4}a^4 + t^{-3}q^4a^2 + 2t^{-3}q^2a^2 + 2t^{-3}a^4 + 3t^{-3}q^{-2}a^4 + t^{-4}q^4a^2 + t^{-4}q^2a^4 + 4t^{-4}a^4 + t^{-4}q^{-4}a^6 + 3t^{-5}q^2a^4 + 2t^{-5}q^{-2}a^6 + 2t^{-6}q^4a^4 + 2t^{-6}a^6 + t^{-7}q^6a^4 + 2t^{-7}q^2a^6 + t^{-8}q^4a^6;1:11:17;True
13_6751;14;t^6q^{-4}a^{-4} + t^5q^{-2}a^{-4} + t^5q^{-6}a^{-2} + t^4a^{-4} + t^4q^{-4}a^{-2} + t^3q^2a^{-4} + 2t^3q^{-2}a^{-2} + t^3q^{-4}a^{-2} + t^2q^4a^{-4} + 2t^2a^{-2} + 3t^2q^{-2}a^{-2} + t^2q^{-4} + t^2q^{-6} + 2tq^2a^{-2} + 4ta^{-2} + tq^{-2} + 3tq^{-4} + q^4a^{-2} + 3q^2a^{-2} + 2 + 6q^{-2} + t^{-1}q^6a^{-2} + t^{-1}q^4a^{-2} + t^{-1}q^2 + 7t^{-1} + 2t^{-1}q^{-4}a^2 + t^{-2}q^4 + 6t^{-2}q^2 + 4t^{-2}q^{-2}a^2 + 3t^{-3}q^4 + 6t^{-3}a^2 + t^{-4}q^6 + 4t^{-4}q^2a^2 + t^{-4}q^{-2}a^4 + 2t^{-5}q^4a^2 + t^{-5}a^4 + t^{-6}q^2a^4;2:50:43;True
13_6752;14;t^4q^{-4} + t^3q^{-6}a^2 + t^2 + 2tq^{-2}a^2 + tq^{-4}a^2 + q^4 + 5q^{-2}a^2 + q^{-4}a^4 + q^{-6}a^4 + 2t^{-1}q^2a^2 + 6t^{-1}a^2 + 4t^{-1}q^{-4}a^4 + 5t^{-2}q^2a^2 + t^{-2}a^4 + 8t^{-2}q^{-2}a^4 + t^{-3}q^6a^2 + t^{-3}q^4a^2 + 11t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + t^{-4}q^4a^4 + 8t^{-4}q^2a^4 + 6t^{-4}q^{-2}a^6 + 4t^{-5}q^4a^4 + 8t^{-5}a^6 + t^{-6}q^6a^4 + 6t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 2t^{-7}q^4a^6 + 2t^{-7}a^8 + t^{-8}q^2a^8;3:43.52;False
13_6753;14;t^3q^{-2}a^{-2} + 2t^2a^{-2} + 3t^2q^{-4} + tq^2a^{-2} + 7tq^{-2} + 2tq^{-6}a^2 + 10 + 5q^{-4}a^2 + 7t^{-1}q^2 + 11t^{-1}q^{-2}a^2 + 3t^{-2}q^4 + 13t^{-2}a^2 + 3t^{-2}q^{-4}a^4 + 11t^{-3}q^2a^2 + 6t^{-3}q^{-2}a^4 + 5t^{-4}q^4a^2 + 9t^{-4}a^4 + 2t^{-5}q^6a^2 + 6t^{-5}q^2a^4 + t^{-5}q^{-2}a^6 + 3t^{-6}q^4a^4 + t^{-6}a^6 + t^{-7}q^2a^6;1:10:16;True
13_6754;15;error;error;error
13_6755;15;t^2q^{-2} + t + 2tq^{-4}a^2 + q^2 + 6q^{-2}a^2 + q^{-6}a^4 + 9t^{-1}a^2 + 4t^{-1}q^{-4}a^4 + 6t^{-2}q^2a^2 + 11t^{-2}q^{-2}a^4 + 2t^{-3}q^4a^2 + 14t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 11t^{-4}q^2a^4 + 8t^{-4}q^{-2}a^6 + 4t^{-5}q^4a^4 + 12t^{-5}a^6 + t^{-6}q^6a^4 + 8t^{-6}q^2a^6 + 3t^{-6}q^{-2}a^8 + 3t^{-7}q^4a^6 + 4t^{-7}a^8 + 3t^{-8}q^2a^8 + t^{-9}a^{10};14:53.52;False
13_6756;14;t^4q^{-4} + t^3q^{-2} + 2t^3q^{-6}a^2 + 2t^2 + 4t^2q^{-4}a^2 + t^2q^{-8}a^4 + tq^2 + 7tq^{-2}a^2 + 3tq^{-6}a^4 + q^4 + 7a^2 + 7q^{-4}a^4 + 7t^{-1}q^2a^2 + 9t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + 4t^{-2}q^4a^2 + 11t^{-2}a^4 + t^{-2}q^{-2}a^4 + 3t^{-2}q^{-4}a^6 + 2t^{-3}q^6a^2 + 9t^{-3}q^2a^4 + t^{-3}a^4 + 5t^{-3}q^{-2}a^6 + t^{-3}q^{-4}a^6 + 7t^{-4}q^4a^4 + t^{-4}q^2a^4 + 5t^{-4}a^6 + t^{-4}q^{-2}a^6 + 3t^{-5}q^6a^4 + 5t^{-5}q^2a^6 + 2t^{-5}a^6 + t^{-6}q^8a^4 + 3t^{-6}q^4a^6 + t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + t^{-7}q^6a^6 + t^{-7}q^4a^6 + t^{-7}a^8 + t^{-8}q^2a^8;4:07.83;False
13_6757;14;t^2q^{-4}a^2 + tq^{-2}a^2 + tq^{-6}a^4 + a^2 + 2q^{-4}a^4 + t^{-1}q^2a^2 + 2t^{-1}q^{-2}a^4 + t^{-2}q^4a^2 + 3t^{-2}a^4 + t^{-2}q^{-2}a^4 + t^{-2}q^{-4}a^6 + 2t^{-3}q^2a^4 + 3t^{-3}a^4 + 2t^{-3}q^{-2}a^6 + t^{-3}q^{-4}a^6 + 2t^{-4}q^4a^4 + t^{-4}q^2a^4 + t^{-4}a^6 + 4t^{-4}q^{-2}a^6 + t^{-5}q^6a^4 + 2t^{-5}q^2a^6 + 4t^{-5}a^6 + t^{-5}q^{-4}a^8 + t^{-6}q^4a^6 + 4t^{-6}q^2a^6 + 3t^{-6}q^{-2}a^8 + t^{-7}q^4a^6 + 5t^{-7}a^8 + 3t^{-8}q^2a^8 + t^{-8}q^{-2}a^{10} + t^{-9}q^4a^8 + 2t^{-9}a^{10} + t^{-10}q^2a^{10};21:15.49;True
13_6758;14;t^5q^{-4}a^{-2} + 2t^4q^{-2}a^{-2} + 2t^4q^{-6} + 2t^3a^{-2} + 6t^3q^{-4} + t^3q^{-8}a^2 + 2t^2q^2a^{-2} + 11t^2q^{-2} + 4t^2q^{-6}a^2 + tq^4a^{-2} + 12t + 10tq^{-4}a^2 + 11q^2 + 15q^{-2}a^2 + q^{-6}a^4 + 6t^{-1}q^4 + 18t^{-1}a^2 + 4t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 15t^{-2}q^2a^2 + 8t^{-2}q^{-2}a^4 + 10t^{-3}q^4a^2 + 9t^{-3}a^4 + 4t^{-4}q^6a^2 + 8t^{-4}q^2a^4 + t^{-5}q^8a^2 + 4t^{-5}q^4a^4 + t^{-6}q^6a^4;1:35:28;True
13_6759;15;error;error;error
13_6760;15;error;error;error
13_6761;14;t^3q^{-4} + 4t^2q^{-2} + t^2q^{-6}a^2 + 5t + 5tq^{-4}a^2 + 4q^2 + 13q^{-2}a^2 + q^{-6}a^4 + t^{-1}q^4 + 16t^{-1}a^2 + 7t^{-1}q^{-4}a^4 + 13t^{-2}q^2a^2 + 14t^{-2}q^{-2}a^4 + 5t^{-3}q^4a^2 + 20t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + t^{-4}q^6a^2 + 14t^{-4}q^2a^4 + 8t^{-4}q^{-2}a^6 + 7t^{-5}q^4a^4 + 10t^{-5}a^6 + t^{-6}q^6a^4 + 8t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 2t^{-7}q^4a^6 + 2t^{-7}a^8 + t^{-8}q^2a^8;3:50.82;False
13_6762;13;2t^4q^{-2}a^{-2} + t^3a^{-2} + 3t^3q^{-4} + 2t^2q^2a^{-2} + 4t^2q^{-2} + t^2q^{-6}a^2 + 7t + 3tq^{-4}a^2 + 4q^2 + 7q^{-2}a^2 + 3t^{-1}q^4 + 7t^{-1}a^2 + t^{-1}q^{-4}a^4 + 7t^{-2}q^2a^2 + 3t^{-2}q^{-2}a^4 + 3t^{-3}q^4a^2 + 4t^{-3}a^4 + t^{-4}q^6a^2 + 3t^{-4}q^2a^4 + t^{-5}q^4a^4;22:10.90;True
13_6763;14;t^3a^{-4} + t^3q^{-4}a^{-2} + 4t^2q^{-2}a^{-2} + t^2q^{-6} + 4ta^{-2} + 3tq^{-4} + 4q^2a^{-2} + 1 + 6q^{-2} + t^{-1}q^4a^{-2} + 8t^{-1} + 2t^{-1}q^{-4}a^2 + 6t^{-2}q^2 + 4t^{-2}q^{-2}a^2 + 3t^{-3}q^4 + 6t^{-3}a^2 + t^{-4}q^6 + 4t^{-4}q^2a^2 + t^{-4}q^{-2}a^4 + 2t^{-5}q^4a^2 + t^{-5}a^4 + t^{-6}q^2a^4;2:06:01;True
13_6764;14;t^4q^{-4} + t^3q^{-6}a^2 + t^2 + 2tq^{-2}a^2 + q^4 + 3q^{-2}a^2 + q^{-4}a^4 + 2t^{-1}q^2a^2 + 3t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + 3t^{-2}q^2a^2 + t^{-2}a^4 + 3t^{-2}q^{-2}a^4 + t^{-3}q^6a^2 + 6t^{-3}a^4 + t^{-4}q^4a^4 + 3t^{-4}q^2a^4 + 3t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + 3t^{-5}a^6 + 3t^{-6}q^2a^6 + t^{-7}a^8;34:24.34;True
13_6765;14;t^4q^{-4}a^{-2} + 2t^3q^{-2}a^{-2} + t^3q^{-6} + 4t^2a^{-2} + 4t^2q^{-4} + 2tq^2a^{-2} + 10tq^{-2} + 2tq^{-6}a^2 + q^4a^{-2} + 12 + 6q^{-4}a^2 + 10t^{-1}q^2 + 12t^{-1}q^{-2}a^2 + 4t^{-2}q^4 + 15t^{-2}a^2 + 3t^{-2}q^{-4}a^4 + t^{-3}q^6 + 12t^{-3}q^2a^2 + 6t^{-3}q^{-2}a^4 + 6t^{-4}q^4a^2 + 9t^{-4}a^4 + 2t^{-5}q^6a^2 + 6t^{-5}q^2a^4 + t^{-5}q^{-2}a^6 + 3t^{-6}q^4a^4 + t^{-6}a^6 + t^{-7}q^2a^6;53:35.47;True
13_6766;14;t^5q^{-2}a^{-4} + 2t^4a^{-4} + t^4q^{-4}a^{-2} + t^3q^2a^{-4} + 2t^3q^{-2}a^{-2} + 4t^2a^{-2} + 2tq^2a^{-2} + 3tq^{-2} + q^4a^{-2} + 3 + q^{-2} + 3t^{-1}q^2 + t^{-1}q^{-4}a^2 + t^{-2}q^2 + 2t^{-2}a^2 + 2t^{-3}a^2 + t^{-4}q^{-2}a^4 + t^{-5}q^4a^2 + t^{-6}q^2a^4;2:43:32;True
13_6767;15;t^2q^{-2} + t + tq^{-4}a^2 + q^2 + 5q^{-2}a^2 + 7t^{-1}a^2 + 3t^{-1}q^{-4}a^4 + 5t^{-2}q^2a^2 + 8t^{-2}q^{-2}a^4 + t^{-3}q^4a^2 + 12t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + 8t^{-4}q^2a^4 + 7t^{-4}q^{-2}a^6 + 3t^{-5}q^4a^4 + 10t^{-5}a^6 + 7t^{-6}q^2a^6 + 3t^{-6}q^{-2}a^8 + 2t^{-7}q^4a^6 + 4t^{-7}a^8 + 3t^{-8}q^2a^8 + t^{-9}a^{10};1:55:28;True
13_6768;14;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + t^4q^{-6} + 4t^3a^{-2} + 4t^3q^{-4} + 3t^2q^2a^{-2} + 10t^2q^{-2} + t^2q^{-6}a^2 + tq^4a^{-2} + 11t + 6tq^{-4}a^2 + 10q^2 + 11q^{-2}a^2 + 4t^{-1}q^4 + 15t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + t^{-2}q^6 + 11t^{-2}q^2a^2 + 6t^{-2}q^{-2}a^4 + 6t^{-3}q^4a^2 + 8t^{-3}a^4 + t^{-4}q^6a^2 + 6t^{-4}q^2a^4 + t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + t^{-5}a^6 + t^{-6}q^2a^6;1:30:37;True
13_6769;15;error;error;error
13_6770;14;t^5q^{-4}a^{-2} + 2t^4q^{-2}a^{-2} + 2t^4q^{-6} + 2t^3a^{-2} + 5t^3q^{-4} + t^3q^{-8}a^2 + 2t^2q^2a^{-2} + 9t^2q^{-2} + 3t^2q^{-6}a^2 + tq^4a^{-2} + 9t + 8tq^{-4}a^2 + 9q^2 + 11q^{-2}a^2 + q^{-6}a^4 + 5t^{-1}q^4 + 14t^{-1}a^2 + t^{-1}q^{-2}a^2 + 3t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 11t^{-2}q^2a^2 + t^{-2}a^2 + 6t^{-2}q^{-2}a^4 + t^{-2}q^{-4}a^4 + 8t^{-3}q^4a^2 + t^{-3}q^2a^2 + 6t^{-3}a^4 + t^{-3}q^{-2}a^4 + 3t^{-4}q^6a^2 + 6t^{-4}q^2a^4 + 2t^{-4}a^4 + t^{-5}q^8a^2 + 3t^{-5}q^4a^4 + t^{-5}q^2a^4 + t^{-5}q^{-2}a^6 + t^{-6}q^6a^4 + t^{-6}q^4a^4 + t^{-6}a^6 + t^{-7}q^2a^6;1:20:47;True
13_6773;13;2tq^{-4}a^2 + 5q^{-2}a^2 + 2q^{-6}a^4 + 6t^{-1}a^2 + 5t^{-1}q^{-4}a^4 + 5t^{-2}q^2a^2 + 10t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + 2t^{-3}q^4a^2 + 12t^{-3}a^4 + 4t^{-3}q^{-4}a^6 + 10t^{-4}q^2a^4 + 8t^{-4}q^{-2}a^6 + 5t^{-5}q^4a^4 + 10t^{-5}a^6 + t^{-5}q^{-4}a^8 + 2t^{-6}q^6a^4 + 8t^{-6}q^2a^6 + 2t^{-6}q^{-2}a^8 + 4t^{-7}q^4a^6 + 3t^{-7}a^8 + t^{-8}q^6a^6 + 2t^{-8}q^2a^8 + t^{-9}q^4a^8;0:58.15;False
13_6774;14;t^3q^{-4} + 4t^2q^{-2} + t^2q^{-6}a^2 + 5t + 6tq^{-4}a^2 + 4q^2 + 13q^{-2}a^2 + 2q^{-6}a^4 + t^{-1}q^4 + 18t^{-1}a^2 + 7t^{-1}q^{-4}a^4 + 13t^{-2}q^2a^2 + 17t^{-2}q^{-2}a^4 + 6t^{-3}q^4a^2 + 20t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + t^{-4}q^6a^2 + 17t^{-4}q^2a^4 + 8t^{-4}q^{-2}a^6 + 7t^{-5}q^4a^4 + 12t^{-5}a^6 + 2t^{-6}q^6a^4 + 8t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 3t^{-7}q^4a^6 + 2t^{-7}a^8 + t^{-8}q^2a^8;28:35.69;True
13_6775;14;t^2q^{-4}a^2 + tq^{-6}a^4 + a^2 + q^{-4}a^4 + t^{-1}a^2 + 2t^{-1}q^{-2}a^4 + t^{-2}q^4a^2 + t^{-2}a^4 + 3t^{-2}q^{-2}a^4 + t^{-2}q^{-4}a^6 + 2t^{-3}q^2a^4 + 4t^{-3}a^4 + t^{-3}q^{-2}a^6 + 2t^{-3}q^{-4}a^6 + t^{-4}q^4a^4 + 3t^{-4}q^2a^4 + t^{-4}a^6 + 5t^{-4}q^{-2}a^6 + t^{-5}q^6a^4 + t^{-5}q^2a^6 + 7t^{-5}a^6 + t^{-5}q^{-4}a^8 + t^{-6}q^4a^6 + 5t^{-6}q^2a^6 + 4t^{-6}q^{-2}a^8 + 2t^{-7}q^4a^6 + 6t^{-7}a^8 + 4t^{-8}q^2a^8 + t^{-8}q^{-2}a^{10} + t^{-9}q^4a^8 + 2t^{-9}a^{10} + t^{-10}q^2a^{10};20:03.40;True
13_6776;15;t^4q^{-2}a^{-2} + 2t^3a^{-2} + 2t^3q^{-4} + t^2q^2a^{-2} + 8t^2q^{-2} + t^2q^{-6}a^2 + 11t + 6tq^{-4}a^2 + 8q^2 + 15q^{-2}a^2 + 2t^{-1}q^4 + 20t^{-1}a^2 + 4t^{-1}q^{-4}a^4 + 15t^{-2}q^2a^2 + 12t^{-2}q^{-2}a^4 + 6t^{-3}q^4a^2 + 17t^{-3}a^4 + t^{-4}q^6a^2 + 12t^{-4}q^2a^4 + 4t^{-4}q^{-2}a^6 + 4t^{-5}q^4a^4 + 6t^{-5}a^6 + 4t^{-6}q^2a^6 + t^{-7}a^8;6:51:47;True
13_6778;14;t^3q^{-4} + 4t^2q^{-2} + t^2q^{-6}a^2 + 5t + 5tq^{-4}a^2 + 4q^2 + 12q^{-2}a^2 + q^{-6}a^4 + t^{-1}q^4 + 15t^{-1}a^2 + 6t^{-1}q^{-4}a^4 + 12t^{-2}q^2a^2 + 13t^{-2}q^{-2}a^4 + 5t^{-3}q^4a^2 + 17t^{-3}a^4 + 2t^{-3}q^{-4}a^6 + t^{-4}q^6a^2 + 13t^{-4}q^2a^4 + 6t^{-4}q^{-2}a^6 + 6t^{-5}q^4a^4 + 9t^{-5}a^6 + t^{-6}q^6a^4 + 6t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 2t^{-7}q^4a^6 + t^{-7}a^8 + t^{-8}q^2a^8;3:48.69;False
13_6779;14;2t^4q^{-2}a^{-2} + t^3a^{-2} + 3t^3q^{-4} + 2t^2q^2a^{-2} + 4t^2q^{-2} + t^2q^{-6}a^2 + 6t + 3tq^{-4}a^2 + 4q^2 + 6q^{-2}a^2 + 3t^{-1}q^4 + 7t^{-1}a^2 + t^{-1}q^{-4}a^4 + 6t^{-2}q^2a^2 + t^{-2}a^2 + 3t^{-2}q^{-2}a^4 + 3t^{-3}q^4a^2 + 3t^{-3}a^4 + t^{-3}q^{-2}a^4 + t^{-4}q^6a^2 + 3t^{-4}q^2a^4 + t^{-5}q^4a^4 + t^{-5}q^2a^4 + t^{-6}a^6;6:52.70;False
